Filial;CoddoBem;Item;DescrSint;NumPlaqueta;Grupo;DtAquisicao;Quantidade;Historico;CCustoBem
01;0000004839;0009;BEBEDOURO DE COLUNA GARRAFAO 20 LITROS 1;00703974;05;26-09-2022; 1000 ;;
01;0000004839;0009;BEBEDOURO DE COLUNA GARRAFAO 20 LITROS 1;00703974;05;26-09-2022; 1000 ;Fiscal;10200302008
01;0000004839;0009;BEBEDOURO DE COLUNA GARRAFAO 20 LITROS 1;00703974;05;26-09-2022; 1000 ;Fiscal;10200302008
01;0000004839;0010;BEBEDOURO DE COLUNA GARRAFAO 20 LITROS 1;00703975;05;26-09-2022; 1000 ;;
01;0000004839;0010;BEBEDOURO DE COLUNA GARRAFAO 20 LITROS 1;00703975;05;26-09-2022; 1000 ;Fiscal;10200302008
01;0000004839;0010;BEBEDOURO DE COLUNA GARRAFAO 20 LITROS 1;00703975;05;26-09-2022; 1000 ;Fiscal;10200302008
01;0000004843;0001;APPLE IPHONE SE 64GB CHIP A13 BIONIC;01152431;05;04-08-2022; 1000 ;;
01;0000004843;0001;APPLE IPHONE SE 64GB CHIP A13 BIONIC;01152431;05;04-08-2022; 1000 ;Fiscal;10200302008
01;0000004843;0001;APPLE IPHONE SE 64GB CHIP A13 BIONIC;01152431;05;04-08-2022; 1000 ;Fiscal;10200302008
01;0000004861;0001;SMART TV LED 55 ULTRA HD 4K;01152549;05;07-12-2022; 1000 ;;
01;0000004861;0001;SMART TV LED 55 ULTRA HD 4K;01152549;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0001;SMART TV LED 55 ULTRA HD 4K;01152549;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0002;SMART TV LED 55 ULTRA HD 4K;01152550;05;07-12-2022; 1000 ;;
01;0000004861;0002;SMART TV LED 55 ULTRA HD 4K;01152550;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0002;SMART TV LED 55 ULTRA HD 4K;01152550;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0003;SMART TV LED 55 ULTRA HD 4K;01152551;05;07-12-2022; 1000 ;;
01;0000004861;0003;SMART TV LED 55 ULTRA HD 4K;01152551;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0003;SMART TV LED 55 ULTRA HD 4K;01152551;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0004;SMART TV LED 55 ULTRA HD 4K;01152552;05;07-12-2022; 1000 ;;
01;0000004861;0004;SMART TV LED 55 ULTRA HD 4K;01152552;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0004;SMART TV LED 55 ULTRA HD 4K;01152552;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0005;SMART TV LED 55 ULTRA HD 4K;01152553;05;07-12-2022; 1000 ;;
01;0000004861;0005;SMART TV LED 55 ULTRA HD 4K;01152553;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0005;SMART TV LED 55 ULTRA HD 4K;01152553;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0006;SMART TV LED 55 ULTRA HD 4K;01152554;05;07-12-2022; 1000 ;;
01;0000004861;0006;SMART TV LED 55 ULTRA HD 4K;01152554;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0006;SMART TV LED 55 ULTRA HD 4K;01152554;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0007;SMART TV LED 55 ULTRA HD 4K;01152555;05;07-12-2022; 1000 ;;
01;0000004861;0007;SMART TV LED 55 ULTRA HD 4K;01152555;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0007;SMART TV LED 55 ULTRA HD 4K;01152555;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0008;SMART TV LED 55 ULTRA HD 4K;01152556;05;07-12-2022; 1000 ;;
01;0000004861;0008;SMART TV LED 55 ULTRA HD 4K;01152556;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0008;SMART TV LED 55 ULTRA HD 4K;01152556;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0009;SMART TV LED 55 ULTRA HD 4K;01152557;05;07-12-2022; 1000 ;;
01;0000004861;0009;SMART TV LED 55 ULTRA HD 4K;01152557;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0009;SMART TV LED 55 ULTRA HD 4K;01152557;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0010;SMART TV LED 55 ULTRA HD 4K;01152558;05;07-12-2022; 1000 ;;
01;0000004861;0010;SMART TV LED 55 ULTRA HD 4K;01152558;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0010;SMART TV LED 55 ULTRA HD 4K;01152558;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0011;SMART TV LED 55 ULTRA HD 4K;01152559;05;07-12-2022; 1000 ;;
01;0000004861;0011;SMART TV LED 55 ULTRA HD 4K;01152559;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0011;SMART TV LED 55 ULTRA HD 4K;01152559;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0012;SMART TV LED 55 ULTRA HD 4K;01152560;05;07-12-2022; 1000 ;;
01;0000004861;0012;SMART TV LED 55 ULTRA HD 4K;01152560;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0012;SMART TV LED 55 ULTRA HD 4K;01152560;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0013;SMART TV LED 55 ULTRA HD 4K;01152561;05;07-12-2022; 1000 ;;
01;0000004861;0013;SMART TV LED 55 ULTRA HD 4K;01152561;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0013;SMART TV LED 55 ULTRA HD 4K;01152561;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0014;SMART TV LED 55 ULTRA HD 4K;01152562;05;07-12-2022; 1000 ;;
01;0000004861;0014;SMART TV LED 55 ULTRA HD 4K;01152562;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0014;SMART TV LED 55 ULTRA HD 4K;01152562;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0015;SMART TV LED 55 ULTRA HD 4K;01152563;05;07-12-2022; 1000 ;;
01;0000004861;0015;SMART TV LED 55 ULTRA HD 4K;01152563;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004861;0015;SMART TV LED 55 ULTRA HD 4K;01152563;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0001;CAMERA TIPO DOME 2MP;01152658;05;07-12-2022; 1000 ;;
01;0000004863;0001;CAMERA TIPO DOME 2MP;01152658;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0001;CAMERA TIPO DOME 2MP;01152658;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0002;CAMERA TIPO DOME 2MP;01152659;05;07-12-2022; 1000 ;;
01;0000004863;0002;CAMERA TIPO DOME 2MP;01152659;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0002;CAMERA TIPO DOME 2MP;01152659;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0003;CAMERA TIPO DOME 2MP;01152660;05;07-12-2022; 1000 ;;
01;0000004863;0003;CAMERA TIPO DOME 2MP;01152660;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0003;CAMERA TIPO DOME 2MP;01152660;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0004;CAMERA TIPO DOME 2MP;01152661;05;07-12-2022; 1000 ;;
01;0000004863;0004;CAMERA TIPO DOME 2MP;01152661;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0004;CAMERA TIPO DOME 2MP;01152661;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0005;CAMERA TIPO DOME 2MP;01152662;05;07-12-2022; 1000 ;;
01;0000004863;0005;CAMERA TIPO DOME 2MP;01152662;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0005;CAMERA TIPO DOME 2MP;01152662;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0006;CAMERA TIPO DOME 2MP;01152663;05;07-12-2022; 1000 ;;
01;0000004863;0006;CAMERA TIPO DOME 2MP;01152663;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0006;CAMERA TIPO DOME 2MP;01152663;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0007;CAMERA TIPO DOME 2MP;01152664;05;07-12-2022; 1000 ;;
01;0000004863;0007;CAMERA TIPO DOME 2MP;01152664;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0007;CAMERA TIPO DOME 2MP;01152664;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0008;CAMERA TIPO DOME 2MP;01152665;05;07-12-2022; 1000 ;;
01;0000004863;0008;CAMERA TIPO DOME 2MP;01152665;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0008;CAMERA TIPO DOME 2MP;01152665;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0009;CAMERA TIPO DOME 2MP;01152666;05;07-12-2022; 1000 ;;
01;0000004863;0009;CAMERA TIPO DOME 2MP;01152666;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0009;CAMERA TIPO DOME 2MP;01152666;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0010;CAMERA TIPO DOME 2MP;01152667;05;07-12-2022; 1000 ;;
01;0000004863;0010;CAMERA TIPO DOME 2MP;01152667;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0010;CAMERA TIPO DOME 2MP;01152667;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0011;CAMERA TIPO DOME 2MP;01152668;05;07-12-2022; 1000 ;;
01;0000004863;0011;CAMERA TIPO DOME 2MP;01152668;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0011;CAMERA TIPO DOME 2MP;01152668;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0012;CAMERA TIPO DOME 2MP;01152669;05;07-12-2022; 1000 ;;
01;0000004863;0012;CAMERA TIPO DOME 2MP;01152669;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0012;CAMERA TIPO DOME 2MP;01152669;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0013;CAMERA TIPO DOME 2MP;01152670;05;07-12-2022; 1000 ;;
01;0000004863;0013;CAMERA TIPO DOME 2MP;01152670;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0013;CAMERA TIPO DOME 2MP;01152670;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0014;CAMERA TIPO DOME 2MP;01152671;05;07-12-2022; 1000 ;;
01;0000004863;0014;CAMERA TIPO DOME 2MP;01152671;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0014;CAMERA TIPO DOME 2MP;01152671;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0015;CAMERA TIPO DOME 2MP;01152672;05;07-12-2022; 1000 ;;
01;0000004863;0015;CAMERA TIPO DOME 2MP;01152672;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0015;CAMERA TIPO DOME 2MP;01152672;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0016;CAMERA TIPO DOME 2MP;01152673;05;07-12-2022; 1000 ;;
01;0000004863;0016;CAMERA TIPO DOME 2MP;01152673;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0016;CAMERA TIPO DOME 2MP;01152673;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0017;CAMERA TIPO DOME 2MP;01152674;05;07-12-2022; 1000 ;;
01;0000004863;0017;CAMERA TIPO DOME 2MP;01152674;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0017;CAMERA TIPO DOME 2MP;01152674;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0018;CAMERA TIPO DOME 2MP;01152675;05;07-12-2022; 1000 ;;
01;0000004863;0018;CAMERA TIPO DOME 2MP;01152675;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0018;CAMERA TIPO DOME 2MP;01152675;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0019;CAMERA TIPO DOME 2MP;01152676;05;07-12-2022; 1000 ;;
01;0000004863;0019;CAMERA TIPO DOME 2MP;01152676;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0019;CAMERA TIPO DOME 2MP;01152676;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0020;CAMERA TIPO DOME 2MP;01152677;05;07-12-2022; 1000 ;;
01;0000004863;0020;CAMERA TIPO DOME 2MP;01152677;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0020;CAMERA TIPO DOME 2MP;01152677;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0021;CAMERA TIPO DOME 2MP;01152678;05;07-12-2022; 1000 ;;
01;0000004863;0021;CAMERA TIPO DOME 2MP;01152678;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0021;CAMERA TIPO DOME 2MP;01152678;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0022;CAMERA TIPO DOME 2MP;01152679;05;07-12-2022; 1000 ;;
01;0000004863;0022;CAMERA TIPO DOME 2MP;01152679;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004863;0022;CAMERA TIPO DOME 2MP;01152679;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0001;CAMERA TIPO BULLET 2MP;01152680;05;07-12-2022; 1000 ;;
01;0000004864;0001;CAMERA TIPO BULLET 2MP;01152680;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0001;CAMERA TIPO BULLET 2MP;01152680;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0002;CAMERA TIPO BULLET 2MP;01152681;05;07-12-2022; 1000 ;;
01;0000004864;0002;CAMERA TIPO BULLET 2MP;01152681;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0002;CAMERA TIPO BULLET 2MP;01152681;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0003;CAMERA TIPO BULLET 2MP;01152682;05;07-12-2022; 1000 ;;
01;0000004864;0003;CAMERA TIPO BULLET 2MP;01152682;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0003;CAMERA TIPO BULLET 2MP;01152682;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0004;CAMERA TIPO BULLET 2MP;01152683;05;07-12-2022; 1000 ;;
01;0000004864;0004;CAMERA TIPO BULLET 2MP;01152683;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0004;CAMERA TIPO BULLET 2MP;01152683;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0005;CAMERA TIPO BULLET 2MP;01152684;05;07-12-2022; 1000 ;;
01;0000004864;0005;CAMERA TIPO BULLET 2MP;01152684;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0005;CAMERA TIPO BULLET 2MP;01152684;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0006;CAMERA TIPO BULLET 2MP;01152685;05;07-12-2022; 1000 ;;
01;0000004864;0006;CAMERA TIPO BULLET 2MP;01152685;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0006;CAMERA TIPO BULLET 2MP;01152685;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0007;CAMERA TIPO BULLET 2MP;01152686;05;07-12-2022; 1000 ;;
01;0000004864;0007;CAMERA TIPO BULLET 2MP;01152686;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0007;CAMERA TIPO BULLET 2MP;01152686;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0008;CAMERA TIPO BULLET 2MP;01152687;05;07-12-2022; 1000 ;;
01;0000004864;0008;CAMERA TIPO BULLET 2MP;01152687;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0008;CAMERA TIPO BULLET 2MP;01152687;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0009;CAMERA TIPO BULLET 2MP;01152688;05;07-12-2022; 1000 ;;
01;0000004864;0009;CAMERA TIPO BULLET 2MP;01152688;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0009;CAMERA TIPO BULLET 2MP;01152688;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0010;CAMERA TIPO BULLET 2MP;01152689;05;07-12-2022; 1000 ;;
01;0000004864;0010;CAMERA TIPO BULLET 2MP;01152689;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004864;0010;CAMERA TIPO BULLET 2MP;01152689;05;07-12-2022; 1000 ;Fiscal;10200302008
01;0000004880;0001;AR CONDICIONADO DE 24.000 BTUS;01153200;05;15-05-2023; 1000 ;;
01;0000004880;0001;AR CONDICIONADO DE 24.000 BTUS;01153200;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0001;AR CONDICIONADO DE 24.000 BTUS;01153200;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0002;AR CONDICIONADO DE 24.000 BTUS;01153201;05;15-05-2023; 1000 ;;
01;0000004880;0002;AR CONDICIONADO DE 24.000 BTUS;01153201;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0002;AR CONDICIONADO DE 24.000 BTUS;01153201;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0003;AR CONDICIONADO DE 24.000 BTUS;01153202;05;15-05-2023; 1000 ;;
01;0000004880;0003;AR CONDICIONADO DE 24.000 BTUS;01153202;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0003;AR CONDICIONADO DE 24.000 BTUS;01153202;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0004;AR CONDICIONADO DE 24.000 BTUS;01153203;05;15-05-2023; 1000 ;;
01;0000004880;0004;AR CONDICIONADO DE 24.000 BTUS;01153203;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0004;AR CONDICIONADO DE 24.000 BTUS;01153203;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0005;AR CONDICIONADO DE 24.000 BTUS;01153204;05;15-05-2023; 1000 ;;
01;0000004880;0005;AR CONDICIONADO DE 24.000 BTUS;01153204;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004880;0005;AR CONDICIONADO DE 24.000 BTUS;01153204;05;15-05-2023; 1000 ;Fiscal;10200302008
01;0000004892;0001;AR CONDICIONADO 18.000 BTUS;01153213;05;01-06-2023; 1000 ;;
01;0000004892;0001;AR CONDICIONADO 18.000 BTUS;01153213;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0001;AR CONDICIONADO 18.000 BTUS;01153213;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0002;AR CONDICIONADO 18.000 BTUS;01153214;05;01-06-2023; 1000 ;;
01;0000004892;0002;AR CONDICIONADO 18.000 BTUS;01153214;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0002;AR CONDICIONADO 18.000 BTUS;01153214;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0003;AR CONDICIONADO 18.000 BTUS;01153215;05;01-06-2023; 1000 ;;
01;0000004892;0003;AR CONDICIONADO 18.000 BTUS;01153215;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0003;AR CONDICIONADO 18.000 BTUS;01153215;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0004;AR CONDICIONADO 18.000 BTUS;01153216;05;01-06-2023; 1000 ;;
01;0000004892;0004;AR CONDICIONADO 18.000 BTUS;01153216;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0004;AR CONDICIONADO 18.000 BTUS;01153216;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0005;AR CONDICIONADO 18.000 BTUS;01153217;05;01-06-2023; 1000 ;;
01;0000004892;0005;AR CONDICIONADO 18.000 BTUS;01153217;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0005;AR CONDICIONADO 18.000 BTUS;01153217;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004906;0001;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153208;05;01-10-2023; 1000 ;;
01;0000004906;0001;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153208;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0001;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153208;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0002;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153209;05;01-10-2023; 1000 ;;
01;0000004906;0002;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153209;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0002;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153209;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0003;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153210;05;01-10-2023; 1000 ;;
01;0000004906;0003;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153210;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0003;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153210;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000005222;01;TRITURADOR DE PAPEL MENNO;00054153;05;31-12-2008; 1000 ;;
01;0000005222;01;TRITURADOR DE PAPEL MENNO;00054153;05;31-12-2008; 1000 ;Fiscal;10200302008
01;0000005222;01;TRITURADOR DE PAPEL MENNO;00054153;05;31-12-2008; 1000 ;Fiscal;10200302008
